Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
IntrCity SmartBus,AC Sleeper (2+1),18:30,09:00,14h 30m,1009.0,5.0,4.3,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30,08:30,14h 00m,800.0,21.0,3.7,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Streamline tours and travels,A/C Sleeper (2+1),18:15,07:30,13h 15m,1199.0,5.0,4.0,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sunrise Tours and Travels,Bharat Benz A/C Sleeper (2+1),19:15,08:00,12h 45m,1099.0,5.0,4.3,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Streamline tours and travels,A/C Sleeper (2+1),18:00,06:30,12h 30m,1199.0,5.0,4.3,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sunrise Tours and Travels,A/C Sleeper (2+1),17:45,06:30,12h 45m,1699.0,2.0,4.1,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,06:30,12h 30m,1199.0,2.0,4.3,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Jolly Tours and Travels,A/C Sleeper (2+1),18:00,08:10,14h 10m,989.0,9.0,3.2,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Rajat Travels,A/C Seater / Sleeper (2+1),18:00,06:35,12h 35m,720.0,6.0,3.4,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sunrise Tours and Travels,A/C Sleeper (2+1),17:45,06:35,12h 50m,1099.0,0.0,4.4,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
VRL Travels,NON A/C Sleeper (2+1),18:00,08:00,14h 00m,1200.0,4.0,4.1,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
National travels,Bharat Benz A/C Sleeper (2+1),17:40,22:15,04h 35m,950.0,19.0,3.3,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
Rajat Travels,A/C Seater / Sleeper (2+1),18:00,22:30,04h 30m,540.0,7.0,3.3,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
PSR Travels Goa (SOARES),A/C Sleeper (2+1),18:01,23:30,05h 29m,1100.0,15.0,3.6,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
PVS Tours and Travels,A/C Sleeper (2+1),19:00,23:00,04h 00m,999.0,12.0,3.4,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
PVS Tours and Travels,A/C Sleeper (2+1),19:00,22:45,03h 45m,1599.0,2.0,3.4,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
S R Travels,A/C Seater/Sleeper (2+1),20:30,02:00,05h 30m,700.0,19.0,3.2,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),17:45,23:15,05h 30m,719.0,25.0,1.9,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
ISRTC BUS,NON A/C Seater/ Sleeper (2+1),17:45,22:45,05h 00m,700.0,28.0,1.7,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
S R Travels,NON A/C Sleeper (2+1),20:00,23:59,03h 59m,800.0,2.0,1.2,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:00,21:00,02h 00m,7000.0,36.0,1.8,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,10:00,12h 45m,735.0,33.0,3.0,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06:00,10h 15m,1044.0,14.0,2.5,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,10:00,14h 00m,850.0,33.0,3.7,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08:00,08h 45m,1283.0,23.0,2.9,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Sharma Travels,AC Sleeper (2+1),22:30,08:30,10h 00m,666.0,8.0,3.9,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Khurana Travel Services,A/C Sleeper (2+1),21:45,07:30,09h 45m,665.0,4.0,3.8,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
S R Travels,A/C Seater/Sleeper (2+1),18:45,07:00,12h 15m,700.0,14.0,2.7,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,06:00,12h 00m,1044.0,15.0,1.7,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:00,06:00,11h 00m,5000.0,36.0,4.3,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Sharma Travels,Bharat Benz A/C Sleeper (2+1),23:00,09:00,10h 00m,666.0,16.0,3.9,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Zingbus Plus,AC Sleeper (2+1),18:10,00:15,06h 05m,530.0,12.0,4.5,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
"National Travels,Goa",NON A/C Sleeper (2+1),19:00,01:45,06h 45m,700.0,6.0,3.9,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Amrutyog Travels (Global),NON A/C Sleeper (2+1),19:00,01:00,06h 00m,700.0,14.0,4.2,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Ashray Travels,NON A/C Sleeper (2+1),19:00,02:00,07h 00m,700.0,21.0,3.2,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Vaibhav Travels,A/C Sleeper (2+1),20:00,06:12,10h 12m,600.0,0.0,3.9,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,02:35,06h 05m,600.0,5.0,4.7,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,04:00,07h 30m,499.0,27.0,3.8,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:01,03:01,06h 00m,700.0,17.0,3.2,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),22:01,05:01,07h 00m,550.0,21.0,3.9,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Naik Tours And Travels,NON A/C Sleeper (2+1),17:50,23:25,05h 35m,550.0,7.0,2.9,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Manish Travels,NON A/C Seater (2+2),18:15,23:55,05h 40m,500.0,28.0,2.0,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Jolly Tours and Travels,A/C Sleeper (2+1),18:30,01:45,07h 15m,1349.0,29.0,3.5,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,01:30,06h 30m,500.0,7.0,2.6,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,01:45,06h 00m,700.0,11.0,2.9,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
AAINATH TRAVELS,A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,649.0,24.0,1.9,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,01h 30m,200.0,41.0,4.8,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,675.0,9.0,3.3,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,05:15,09h 45m,4999.0,36.0,4.3,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,03:45,08h 00m,1139.0,30.0,2.6,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,12h 15m,675.0,33.0,3.4,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Sharma Travels,AC Sleeper (2+1),23:59,08:30,08h 31m,666.0,8.0,3.9,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Khurana Travel Services,A/C Sleeper (2+1),23:29,07:30,08h 01m,665.0,4.0,3.8,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:59,08:00,08h 01m,1283.0,25.0,3.8,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Sharma Travels,Bharat Benz A/C Sleeper (2+1),23:59,09:00,09h 01m,666.0,20.0,3.9,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,06:00,09h 30m,1044.0,14.0,3.2,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),20:30,06:00,09h 30m,5000.0,36.0,4.3,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Kadamba Transport Corporation Limited (KTCL) - 132897,Non AC Seater (2+2),23:00,08:00,09h 00m,450.0,35.0,2.3,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,999.0,6.0,3.1,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,490.0,9.0,3.0,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:40,09h 40m,600.0,0.0,3.6,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,05:15,08h 45m,499.0,25.0,4.0,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:15,06h 30m,1139.0,30.0,2.6,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,02:30,07h 00m,4999.0,36.0,4.3,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),19:00,20:00,01h 00m,150.0,42.0,3.6,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Sea Bird Tourist,NON A/C Sleeper (2+1),18:00,02:30,08h 30m,800.0,20.0,3.5,https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,505.0,9.0,3.1,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,600.0,0.0,3.5,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,05:30,09h 00m,499.0,27.0,3.2,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
AR Group Vijaylaxmi Travels,VE A/C Sleeper (2+1),19:30,02:45,07h 15m,4999.0,36.0,4.3,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
PSR Travels Goa (Parrikar),A/C Sleeper (2+1),18:00,09:00,15h 00m,1399.0,9.0,3.7,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,10:39,14h 20m,1500.0,6.0,2.1,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Kadamba Transport Corporation Limited (KTCL) - 6032,Non AC Seater 2+2,18:00,03:00,09h 00m,550.0,25.0,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,900.0,15.0,4.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:40,08h 10m,600.0,4.0,4.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:40,08h 10m,900.0,5.0,4.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:00,08h 30m,900.0,5.0,4.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,04:10,08h 10m,900.0,6.0,4.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,07:30,09h 30m,1000.0,14.0,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,900.0,22.0,4.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,VE A/C Sleeper (2+1),20:50,05:05,08h 15m,943.0,7.0,4.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,959.0,5.0,5.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,04:30,07h 30m,857.0,10.0,4.2,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,05:00,09h 30m,900.0,23.0,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,NON A/C Sleeper (2+1),19:01,04:41,09h 40m,700.0,5.0,4.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Amrutyog Travels,A/C Sleeper (2+1),20:00,06:00,10h 00m,900.0,20.0,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,04:45,08h 45m,1000.0,17.0,4.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),18:00,23:15,05h 15m,450.0,35.0,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,23:40,05h 10m,495.0,30.0,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,NON AC Seater/ Sleeper (2+1),19:00,23:36,04h 36m,330.0,36.0,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),19:00,23:00,04h 00m,600.0,38.0,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Bluecity Bus,Bharat Benz A/C Sleeper (2+1),19:00,23:55,04h 55m,680.0,24.0,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,NON AC Seater/ Sleeper (2+1),19:00,23:50,04h 50m,330.0,25.0,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,23:50,04h 20m,1224.0,31.0,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels,VE A/C Sleeper (2+1),19:45,00:45,05h 00m,719.0,21.0,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,AC Sleeper (2+1),20:00,00:30,04h 30m,580.0,33.0,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,01:15,04h 45m,500.0,32.0,3.7,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),18:15,23:15,05h 00m,600.0,30.0,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,23:00,03h 30m,350.0,41.0,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,23:59,02h 39m,500.0,38.0,3.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,01:15,03h 30m,500.0,36.0,3.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,01:15,03h 30m,300.0,32.0,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),22:21,01:57,03h 36m,550.0,36.0,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Sagwan Travels,A/C Seater / Sleeper (2+1),23:30,02:43,03h 13m,450.0,37.0,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
NTC Travels,A/C Seater / Sleeper (2+1),23:36,03:06,03h 30m,540.0,36.0,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:55,01:45,02h 50m,350.0,40.0,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,AC Sleeper (2+1),23:00,02:15,03h 15m,500.0,33.0,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Dashmesh Travels,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,600.0,40.0,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Mahaveer Travel Company,A/C Seater / Sleeper (2+1),23:45,03:30,03h 45m,600.0,36.0,3.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Choudhary travels and cargo,A/C Seater / Sleeper (2+1),18:30,22:00,03h 30m,600.0,12.0,2.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),23:45,03:15,03h 30m,404.0,28.0,2.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
AMIT TRAVELS REGD.,NON A/C Sleeper (2+1),20:15,00:40,04h 25m,500.0,14.0,2.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
M R Travels,A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,510.0,18.0,4.4,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Gajraj Travels,A/C Sleeper (2+1),22:15,05:35,07h 20m,600.0,12.0,4.7,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain travels regd,AC Sleeper (2+1),22:05,05:05,07h 00m,600.0,25.0,4.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,450.0,25.0,4.2,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
M R Travels,A/C Seater / Sleeper (2+1),23:35,06:10,06h 35m,765.0,19.0,4.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jain travels regd,AC Sleeper (2+1),21:45,05:00,07h 15m,571.0,23.0,4.2,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Shailu Tour and Travels,AC Sleeper (2+1),19:45,04:29,08h 44m,550.0,25.0,4.2,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Gayatri Travels,NON AC Seater / Sleeper 2+1,22:30,05:30,07h 00m,495.0,16.0,3.2,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),21:00,04:00,07h 00m,429.0,17.0,3.6,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,03:40,06h 40m,450.0,14.0,3.6,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
Raj Travel,A/C Sleeper (2+1),22:30,05:30,07h 00m,550.0,23.0,4.4,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,460.0,28.0,4.3,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,457.0,16.0,4.1,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Gajraj Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,550.0,21.0,4.8,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04:54,06h 54m,350.0,24.0,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,457.0,20.0,4.1,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,04:30,06h 00m,350.0,22.0,4.3,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04:00,06h 00m,350.0,34.0,3.3,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,04:30,06h 15m,360.0,29.0,3.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Rishabh Travels Milan,A/C Seater / Sleeper (2+1),20:25,02:15,05h 50m,500.0,23.0,3.3,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
Ankit Travels,AC Seater (2+2),17:50,20:10,02h 20m,315.0,45.0,3.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,21:40,02h 55m,250.0,34.0,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,22:30,03h 00m,200.0,27.0,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rishabh travels,AC Sleeper (2+1),20:04,23:31,03h 27m,270.0,26.0,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),19:00,22:15,03h 15m,238.0,31.0,2.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Sagwan Travels,A/C Seater / Sleeper (2+1),19:30,21:55,02h 25m,270.0,17.0,2.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,23:00,03h 00m,270.0,34.0,2.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,22:30,02h 30m,270.0,13.0,2.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:10,22:25,02h 15m,200.0,38.0,2.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,22:45,02h 30m,359.0,28.0,2.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,05:00,08h 00m,397.0,51.0,3.1,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
